beta,gamma,alpha,l
0.0701047560819665,0.04872050059888131,0.5110755981504523,0.22113904277023855
0.05646397184324852,0.03531059289622494,0.9671392041773728,0.11985394333896726
0.06995490370795703,0.04748905063419623,0.5330523059312734,0.1936847346759566
0.05006255810668043,0.02646388251800716,0.7687132917144078,0.08583462326259728
0.04353851113342255,0.019886621942394805,0.7570362119965545,0.07075018140609535
0.04923407003152578,0.025536624382967388,0.7332024804915158,0.08218113274209937
0.052649741148500497,0.029140034443795024,0.5969463242648203,0.0971449792470066
0.0816113329492668,0.06193023969564705,0.8392695361781338,0.27195156839440304
0.044249213067968224,0.020446790213912824,0.6898024289174391,0.07056220112045641
0.06616048840733757,0.043212979153397335,0.4736560393479696,0.17073002879548727
0.04306415152953142,0.01970689444620035,0.9799574433049564,0.06957778714772145
0.058013672464058946,0.03600626248797652,0.9370066189074022,0.11071141869607526
0.06376260252273087,0.04112000534400322,0.4912220565499472,0.15449983843569481
0.06445057358616899,0.04232616098149671,0.4726844415757756,0.18452924783966596
0.05165154051098755,0.0284687950255991,0.6101485240497552,0.09485617212394526
0.0636582289330365,0.04220740755085283,0.6556932693031188,0.176089539140459
0.06337068498274791,0.04020373766559541,0.49829375272860843,0.1550405309199261
0.0546522590616163,0.031224937110497293,0.4466169463056794,0.12278969474579804
0.061772532864116624,0.040159835763867294,0.9879996491139006,0.15333417431381435
0.07325214595689267,0.05068517640445266,0.43811533040399675,0.22521821632887895
0.06683531617503984,0.045111150599933716,0.4911526214171016,0.1863393342694164
0.04666579238907433,0.023156652355779773,0.6994622015061441,0.08390199628478667
0.05404583321381202,0.03011692058293878,0.4494222718078541,0.11145696677701822
0.05922711836210568,0.03594920527257501,0.44118360292991243,0.14795402363025545
0.05810490651440428,0.034460135192385374,0.4333410478079742,0.13796453807615683
0.06650666517069871,0.04556592791068548,0.6602953373380755,0.19597062083025252
0.051797313122179174,0.028304744567916935,0.7220924613016791,0.09844608536589783
0.05559023022457196,0.031682379114658876,0.5137630362282728,0.11283500904945243
0.04956438936996298,0.026670867626327262,0.6441409048582603,0.09041446394177954
0.052950289804747745,0.0303051464871,0.9359976180118125,0.10667004930953516
0.060495183625357433,0.038107623065881224,0.6984145589144578,0.1467886413091749
0.04212440572754521,0.01928237552496852,0.8886776884990678,0.06884711724139192
0.057375214713294306,0.035385096096372935,0.8807015713659468,0.10881300813705219
0.047021177855881294,0.02349440085430581,0.9968366143705534,0.07361670046270374
0.05122562200968001,0.02827166734595745,0.5341493894580391,0.10764951523367117
0.06197899718610407,0.040520207788229116,0.7777059327597157,0.1357192862608365
0.05413956957308063,0.03128382041733162,0.8446531719509134,0.11027241645613561
0.06778659719830082,0.046525218386909914,0.6513692628977211,0.17224015445777485
0.06339391019507803,0.04089490676172353,0.7928053633477099,0.14344113109892753
0.06212374127299525,0.039352918010809375,0.3720253481341811,0.1784544189566516
0.0665393344301065,0.044775496484963206,0.5042304411602226,0.1783354795342631
0.04554787760844442,0.021880372435039798,0.709556147340734,0.07985760637582173
0.06082345565901286,0.03858152123048049,0.5352330581509405,0.1618314696474331
0.05893729036715223,0.03623669886390842,0.7543594832183894,0.13238174548757575
0.06657203683864661,0.043764059321956476,0.33462295932701436,0.20278886970777743
0.05898731679988855,0.03563395056519694,0.5518111970806827,0.13536155131114214
0.04326829452936842,0.019976421317944526,0.7114810228310857,0.0740502510663581
0.04324040810968802,0.019748774061328342,0.6670436421367556,0.07318864832283178
0.04891909493111929,0.026057418054629453,0.9402257596510101,0.0924884258413241
0.05651722848109241,0.03254111814418024,0.4453272593560458,0.11859939750951343
0.07379939031473724,0.05113539725374731,0.37777660905786326,0.24899190386864
0.05195477120230663,0.03005517982391084,0.8435496183029052,0.09735104250569437
0.04708464228045151,0.02231125626000561,0.4611788029565318,0.08374023997436286
0.06909666441133286,0.047555458576134794,0.77131101936185,0.16244672265213078
0.08958693997282155,0.06886497227910139,0.6284316573051021,0.30554870480666996
0.05182386579228077,0.028177295478661657,0.6351084810384887,0.10232139328132162
0.07295856242457026,0.05143497349083551,0.8450872182765649,0.18467911037140894
0.05584417260396067,0.031697696858763495,0.49448648395243966,0.1141642775226861
0.05504917387586394,0.031110274525395866,0.36907985032924107,0.13299786645361134
0.04416145412833803,0.020203248802921514,0.8955003852222686,0.06336596433802
0.05709700962547614,0.0335165500972327,0.3400601848459709,0.14508839366351678
0.07020006187133124,0.048667413005330964,0.6582407216112758,0.21453243087202722
0.05170869556510802,0.027956235269791706,0.7119813576477507,0.08777312324917952
0.05782684994816367,0.034890280980288825,0.4927402290638624,0.12403436440030602
0.05888067557050255,0.036500660105410025,0.7146603727737247,0.14142175561745052
0.06355246951114979,0.042792945517542924,0.9207340745770204,0.17947531928450755
0.0597192221270994,0.036967433304994794,0.8499603029504217,0.12634491653061852
0.06866932287518826,0.04563387823337028,0.45623183535581946,0.19526647990914525
0.050763619121438,0.028241310646571698,0.9331395411512087,0.10276015503221303
0.0744117448448955,0.051924212004732635,0.28537284369587745,0.29747878954832563
0.0558844054209579,0.032736874986896834,0.4766325248682711,0.1169209147125192
0.07237056643543148,0.05036889601622894,0.6320825237347307,0.18414986243877618
0.05274578148480942,0.02890696284959058,0.6998358282775455,0.09799307765613119
0.03846406860380501,0.014242987638040161,0.7737539101837092,0.05725647020557967
0.053541859425883555,0.030077164409800402,0.4197022650815545,0.11446132754154015
0.05722568671405568,0.03363368984861062,0.3400378011992595,0.15438047930819376
0.06088541988495645,0.03929045151593483,0.9460837628473242,0.12092982929842133
0.07265506722695292,0.050610149964732135,0.6463966411088398,0.2142565300779079
0.0732749390053011,0.05261540793438182,0.6860437348623171,0.2506240669300459
0.06107978015579814,0.03682284155075695,0.29038157858262703,0.1667607730803412
0.057053696180104675,0.035601537650773826,0.8246909870544671,0.11723093069178114
0.04635069567722468,0.02134619542930078,0.44210382749360144,0.08536924890309294
0.06718459129933287,0.04330493624611753,0.3242916311895333,0.19728557116549517
0.06229900929443515,0.03943145969879074,0.6367004866933142,0.15211405298568026
0.0576238903810659,0.033704823145055005,0.36929024056339277,0.14812076321752377
0.04879361434752164,0.026311565174965627,0.7253479403272277,0.10051744099096593
0.07045522262759475,0.047029650385566585,0.3344163487271492,0.2099746846287044
0.057416672248859005,0.03358872899517101,0.3848817643424407,0.12769234922002015
0.06748622280146138,0.045554319374142636,0.946625647128633,0.15799265343970081
0.04809241305764756,0.02566909821747828,0.7745793702432209,0.08342264616064665
0.06385513054369708,0.039523849256071705,0.2998971091843058,0.1812496841261494
0.06615096304850793,0.04258606181856338,0.2583179251489711,0.2325975365282329
0.04275110540424563,0.019214520237017557,0.7139042858744282,0.07454908599349541
0.058239791405517244,0.035244259958603134,0.3818888865173373,0.14326365193797264
0.053064100055397495,0.030585705325120522,0.7312636268142796,0.11768678023561507
0.05315917168083846,0.029570523322564712,0.6622468209721434,0.09143680732594706
0.06167329912834964,0.037797507962217335,0.28454369722040596,0.17226810292247363
0.06076701806414183,0.03753655973736915,0.5844739391727344,0.12482225946223657
0.060474735608900765,0.03591197273053907,0.30596319816279727,0.1551179089331064
0.06326048573989514,0.04015634134196479,0.5127176528552192,0.1656666049811617
0.06577597461597072,0.04179963275200449,0.35786403836316316,0.17474810284363884
0.06553829805837931,0.043183884489314116,0.7977128219740842,0.1630529262104311
0.05823607700539979,0.03556067201726602,0.9714627809283515,0.12099403617179683
0.06733957206154537,0.044502914787074944,0.6194297131312725,0.1718055905078002
0.05280121628776688,0.028455393532263673,0.5475754655720787,0.09347146743167478
0.05472300856916092,0.032055572790500496,0.6761908881015364,0.09993244974344029
0.0532119395986246,0.031194910243225283,0.7727642006903331,0.12175962847744515
0.05335697754067973,0.030270297147302165,0.9212227979023674,0.10487602474125879
0.06650721264501515,0.042088887764704264,0.22374258705834116,0.22936760455905603
0.0471765087803004,0.023296246039056723,0.9018831373202576,0.07950363846210629
0.06068903118722027,0.036194174134836644,0.3005047702200956,0.1552731825872652
0.0493139961652004,0.025016252898982252,0.4086023162916337,0.10627100090851871
0.07424526437968054,0.051031824169587285,0.2789454711397127,0.28677030724755337
0.04901989327409893,0.02386989995423995,0.36530418542492527,0.09165432881087454
0.06802791534134382,0.04446647959837779,0.30311484147160517,0.22796028201916296
0.03876190749955774,0.012921964695829555,0.6163087073313833,0.05382987301237452
0.03653264086176152,0.012495233981741339,0.9425761482928018,0.053969893484065556
0.059803316299851264,0.038507297838355464,0.989242370981207,0.15485712471472635
0.06496903600682392,0.04227702805298663,0.5240631866804858,0.18144533647359262
0.05163122827496229,0.028672780811948795,0.8720471964333284,0.08318863956921763
0.06623775384476674,0.04372882255936973,0.6728653549338198,0.174673841239125
0.04747650108558874,0.023049129964426415,0.4836371024293733,0.09304798049798468
0.05372912295274933,0.030287598014830545,0.6540880141232785,0.11341344601694603
0.05273361128706598,0.02685256370871917,0.27965957424621113,0.11897854098975857
0.07283544505096161,0.04893999255274839,0.16846551745802807,0.3468000823765749
0.04970856695857891,0.026629728882961706,0.6768197217783886,0.10248292884637811
0.054976200403593516,0.03145470313212005,0.3912602938734111,0.11960886454380548
0.052933079432286034,0.027163821053597853,0.31920516096634655,0.11366669031224608
0.04790055331093162,0.021694453106668947,0.3189329140988181,0.09057414886830861
0.05497850394932412,0.03156973974869992,0.6794629091573712,0.1166882300265758
0.06139403052796346,0.03922694715916018,0.6457179051021189,0.16304512617761324
0.05766420684264397,0.0357746540458827,0.8075439355156652,0.1422979772528261
0.05932414453121628,0.0372897217861,0.7104164839736622,0.11814355358104756
0.059637501803237424,0.03471677254211009,0.238644646532152,0.18265099624760173
0.05348212455142347,0.027642768222342545,0.21757400792305714,0.1454841627193041
0.05089400473590795,0.027117972490544238,0.6653777204430187,0.10016889843361065
0.0781839805743881,0.05674567399645876,0.5866675605005907,0.2189719229902416
0.050441111682897714,0.025413926086847755,0.5236783243661731,0.09267242732227365
0.05380400474546339,0.029508739994834554,0.4967077975599338,0.11470677769401405
0.06043705388468428,0.037797126069037554,0.5054370643386769,0.16387163949893224
0.056608550344685676,0.031331661320683296,0.29833884266231303,0.1423497528580866
0.06544201656686591,0.04078644298690668,0.24547266367492182,0.20074128656339751
0.051681947039811986,0.027430036748532186,0.5213491045059797,0.10625029336492109
0.046331628138223,0.022978467906550993,0.8683831756714679,0.06736706030730177
0.06438441986263081,0.04039400995543362,0.40013126445705094,0.1727873396426335
0.04669448475646264,0.024209775875600477,0.9551434111347151,0.07203515111738856
0.05816398847059527,0.03353586463136543,0.42330211564228515,0.12217817644707452
0.06221633276899516,0.03694067319305866,0.22559814475253803,0.1890784358078511
0.08482116549912086,0.06227724001403172,0.3383766431988787,0.35390479455163637
0.06919819894782522,0.04498153552719258,0.23771225987907663,0.23036764958620792
0.05042887302275079,0.02704737518440474,0.6418455029429162,0.10421945503509178
0.05114385986070575,0.026857172969139947,0.34318426043613637,0.12381684647196989
0.037686405256516724,0.013314917118305375,0.8199900008162689,0.05682278613931646
0.05622826164551817,0.03177257579617927,0.3593743926916386,0.11969133437765611
0.07387430582794297,0.05036423134067554,0.2158241065847285,0.32580117538976994
0.0625465178034761,0.038375808614788426,0.4018152105426551,0.14459204027495876
0.0470681519708802,0.022842253850967123,0.5838926162151766,0.08858377592325195
0.05974493068841269,0.03632123635005744,0.339693108076658,0.17674327160300585
0.05653841309069673,0.030677434426863246,0.17536622957157255,0.17999393841130318
0.05554683242103872,0.0295598586770285,0.19561418672637576,0.15902551440031687
0.04913779260427785,0.02407405905836645,0.3774208120988014,0.10407797586032996
0.05735939052821894,0.03436684927245665,0.47109689898970286,0.12026436900621862
0.06383274229036806,0.04023534033359173,0.5586861599729228,0.14733287843488874
0.047333376232792955,0.022723908951753462,0.5549127416324742,0.0877910489461875
0.06633981560107556,0.04438417787220728,0.842306162652871,0.14195737975190237
0.06135974372165535,0.039269539950136906,0.5761120629505945,0.13413014425299052
0.0504574544387208,0.025908161539873138,0.44007371650468097,0.106929350089366
0.05109714419603542,0.024418049766515786,0.2431128996050076,0.11566189514384018
0.060297722808039855,0.03556378863044537,0.20010015017078486,0.21409081840381494
0.07395824726348026,0.05114098143561081,0.45763218508865844,0.2364746602460287
0.038503805308785076,0.014372110705753699,0.7779016723294634,0.060824779382027794
0.05561236343756262,0.03386399254501948,0.9815927058166637,0.1319677324300338
0.05232610193780854,0.025999724030983697,0.1890433047166138,0.1430951485611741
0.05740741344885697,0.03170860280030827,0.27316759771494603,0.14777000854684552
0.0700736930841428,0.04645464682623828,0.32277238085255155,0.20134410123793434
0.05904690528302868,0.03546176767493854,0.6431216281544989,0.1146789810564246
0.05615576594706076,0.03207968145404441,0.4792921430070557,0.10687565775098007
0.059962697855876275,0.03763843333809028,0.6583101638442282,0.1548537412192199
0.050008008034651476,0.02659513637909993,0.7175843026643854,0.10008701792571961
0.04066045618143212,0.01685571247306646,0.9166739954964479,0.053134682193000105
0.06842760676623814,0.04591140362242478,0.6676793187342714,0.1867502204235315
0.06793792836999918,0.04415676982089401,0.4258391069092521,0.18771321627630522
0.05137692569833199,0.027346569836359018,0.6193594743429376,0.08358762100261552
0.04911720564048916,0.0245872526779774,0.6792378094926498,0.08723559945393189
0.06506324702424984,0.04024195842437725,0.15643883858705687,0.2865367133322807
0.051452409964196456,0.027871059921901156,0.8277274338787969,0.08176034925719855
0.06862383156622424,0.043720244369211236,0.23094125045923275,0.2284992588578142
0.06237208397781598,0.03844799304107162,0.31633655317277853,0.18997606424622582
0.06303142840167202,0.04031343870364596,0.8184522138521093,0.14738957339609526
0.04229229747653639,0.017306098400363214,0.5275907491210841,0.06088637742680447
0.06094603143908972,0.03714598511130766,0.30614876539762903,0.1557692733924002
0.054038234414781706,0.03037976045558329,0.8013729645255007,0.10450846768815636
0.06203464192083564,0.03613852756642429,0.18485215113347608,0.20877437753645567
0.06584626553033197,0.043669026398219096,0.9272125155700478,0.16450333780441828
0.04677688149466367,0.022981348414950274,0.6147625852287946,0.0906470018805623
0.05925434597252988,0.03329512581111176,0.19791852087777806,0.17551783964054146
0.04620879124037741,0.018854577502868515,0.31130772310556576,0.0844325824677522
0.06311469015282545,0.03872122533384695,0.2905848374322695,0.1941105089968045
0.05173841356429217,0.02632854914359405,0.4069841761412597,0.09309563447059233
0.053728474118160174,0.02769488006713096,0.200513940490454,0.1425261530144306
0.040837433973401054,0.01446718179766161,0.6161240134989827,0.05697095111608552
0.05593321009037212,0.031591821114786554,0.5088893322519041,0.10390860839665772
0.061113572233677145,0.035561019113307196,0.22469457997395303,0.19014765560973312
0.04416338651910655,0.019884819784512286,0.5673759339996186,0.08130906211051658
0.05006181873898645,0.027260835378257964,0.6479528007430917,0.08621648432620677
0.040572941289268936,0.015475356883854052,0.9085575767794309,0.05768312709864476
0.05641448024606236,0.03367421766379685,0.47504980522933327,0.14921549146877355
0.06482281755047202,0.04218976363405769,0.45241962466355,0.19672181350135187
0.05694069020456815,0.030302429330385232,0.1402720478797166,0.2102372292867808
0.05362221047824365,0.026577820978917647,0.17075225619748935,0.16046399151284896
0.06090511242020902,0.03530858500627746,0.28557882894675723,0.15837970371473076
0.0539811508614045,0.030087966437895224,0.7884475701236348,0.09770007789655255
0.044463087983539276,0.018861799781297747,0.6768045822325729,0.06323564972572993
0.06585506839722187,0.044188222750372784,0.7342175042124821,0.1908921480990784
0.056852724630218274,0.03384664016332762,0.953603218165821,0.11647909380421817
0.055990090123370154,0.032906873744078476,0.6193416520522528,0.10093544149760303
0.040809640325625327,0.01255047040538683,0.3177877810302452,0.061788384054126344
0.062091415757181655,0.03997653214733032,0.6434458957329374,0.17034755176109817
0.05310432952893725,0.029699951137630305,0.9984503938908822,0.09550254347714227
0.05730486173350792,0.03314832114349244,0.5921667135539539,0.12027972794502206
0.059160913382073965,0.035961907910049634,0.8305226425727785,0.11684642808644397
0.050111637963254546,0.027114524837968168,0.590279158508339,0.11090410131107487
0.057907082888618074,0.03192563484647366,0.20449080598787794,0.16081946023550286
0.04175448570393342,0.013638471509216227,0.3030215445064224,0.07015027320882783
0.050685147462032995,0.024291727966196754,0.27149303975105266,0.10300241014867217
0.06480197387503886,0.03926756899710465,0.12794208128630058,0.3137968162623229
0.06525486011486595,0.04256416679414494,0.652724832918275,0.1732914772457489
0.07401783354349226,0.05080482298967326,0.39927591825897846,0.24519371866549866
0.04572950519155396,0.020084523008414092,0.6348679853897802,0.0712583810322529
0.061295968073224454,0.03526016525195918,0.19187791605227789,0.1884314820743278
0.06503501035015648,0.03882908725187476,0.11560626549695119,0.31546736713312384
0.056737729058493884,0.03282387402746497,0.5666424545853411,0.1036967302387577
0.06031847153450462,0.03366388641874391,0.1037908868883084,0.2826292293094731
0.05537761564667022,0.030451246751331193,0.5138458718918636,0.10601295185329451
0.07529560009415047,0.05253183813352184,0.21575471352887576,0.3728281601222745
0.07225179035841797,0.046814072288677365,0.15760665536717522,0.31887248717143535
0.05530954275457817,0.032299884245535565,0.9964043143436301,0.09619555007297698
0.06940839263536508,0.04356188978468311,0.08793589215170206,0.4510918140993765
0.042344898202668416,0.018839552410113758,0.824056082105134,0.05817423101978392
0.05489051259985666,0.02946036108386271,0.4436569603467845,0.10881388963218253
0.06819631912575239,0.04266272364777311,0.17773635052603975,0.2515355263806063
0.043242768297879944,0.020329399171728803,0.8803196100557807,0.08039102432170986
0.05969364170098406,0.0353895932677391,0.32940275188752444,0.16902400694921893
0.04841887822644563,0.02028754779620908,0.22812315341501188,0.0995046624506124
0.06314052529941196,0.038527023587538324,0.24495223302282898,0.1782685526732125
0.07471994850748563,0.05209196724327958,0.36199180430575517,0.22172330724952993
0.06019071526579622,0.036284557266460904,0.41050486936581,0.12826753569263782
0.05628938539107165,0.032158524591053804,0.6678962559065116,0.10667464063451826
0.06525203643067891,0.039711454451135844,0.19399696291921287,0.21444425106765108
0.051047171789926446,0.02610398524656625,0.3213319326585822,0.10168723172874616
0.056984378134230525,0.03394741007348396,0.8804710668314104,0.12196310890827844
0.0638244286327725,0.04148510669024426,0.42470138753799436,0.20311882501709877
0.0495085500269687,0.024685416163269323,0.7055376109787654,0.08348238061576829
0.06620784912796208,0.04304016130120586,0.30498243270976855,0.18733038954945314
0.05450507250059356,0.03041946298168239,0.6875044496147761,0.09449698668472972
0.054687999104849026,0.026850861556341424,0.1423934294484983,0.17561167225115815
0.04851399449052113,0.024286670451642733,0.9265266746341829,0.07797560060321085
0.0473046438679921,0.022425717389284533,0.3509764989451428,0.08663808393573502
0.05349545831865454,0.02971143732705748,0.35814536756257265,0.11374261027748711
0.05782982041598782,0.03446173900443172,0.4299932056187802,0.12032117667195619
0.05777219113610006,0.03343774602829864,0.543896669409636,0.12549515374410347
0.05884225922485985,0.03567126107618786,0.7914667645211264,0.12991572667950446
0.05834194163349112,0.03575144084498865,0.4801619209785801,0.16160206161685797
0.04984723403333453,0.025666871506765675,0.8707577587161741,0.08515170877106826
0.0557084739449993,0.03345221443761019,0.8812235889234841,0.13023843102240062
0.04878592362424652,0.022742665916348895,0.2371146522204558,0.10561790624633172
0.07319663719071064,0.05126553104277137,0.6100036389695388,0.1803714955658493
0.05542046722457258,0.029718668815940305,0.37566498343808874,0.12120559894530325
0.06906328798225,0.04279924951736916,0.07824272501213136,0.4776015446739117
0.05019107720338921,0.024308692110255527,0.4961377325054045,0.08660713657873276
0.0652705159982002,0.04213735465050746,0.6345854351621938,0.14095795827039603
0.06139123307029685,0.03619518660046225,0.2227187078409152,0.20499492913866268
0.03366613359756058,0.007072889812050717,0.683866432541837,0.04309779856218798
0.06111369990424166,0.03664817741185226,0.4145892331665584,0.1544119770869513
0.065217476317078,0.039352790288346866,0.2112729982401288,0.21714734960321702
0.055696512326039525,0.03212211985360928,0.34291605699773653,0.12654057545035047
0.05832667367491765,0.03367571130146611,0.44145608737884057,0.13644517093335673
0.06718358907670129,0.04526862571641506,0.9375884564604581,0.18114452607885623
0.07186690017098438,0.049078837498814115,0.646105564368108,0.18747178693345978
0.05795792271470776,0.031102963174113794,0.12102138492501147,0.22151153538213486
0.05567384595368292,0.028478401554663565,0.1873106305161839,0.14893603252397725
0.05077809405332926,0.026902855422824105,0.5843683024307108,0.08162012285161413
0.06988042848692438,0.04494648170980644,0.14341999436633923,0.3560109076593688
0.06532054626313304,0.04489337171932332,0.9222672943985469,0.15446674066891752
0.05545402424815911,0.027175554919329055,0.1203662485388518,0.2040997684464435
0.04271712783751267,0.013539187283229153,0.28612656513358103,0.0712388415547568
0.05523944400861413,0.03330584881762583,0.8733108214225965,0.1334651486418995
0.04546714683686782,0.021774681580386653,0.97828249608703,0.07982925140598873
0.054884592215196114,0.03019893511851461,0.310866576302258,0.147682136154623
0.050343971643238776,0.02272177162893127,0.2984634380706639,0.09587269834671408
0.05099257694028954,0.027103558583179126,0.43285062021138976,0.11981461590938902
0.036245752941265016,0.011102049463587609,0.8185281594846382,0.042232456478008884
0.04283699916323242,0.013444902037715537,0.2656438013681861,0.06726152705856436
0.0495720955621932,0.02326483772792126,0.2242302186511792,0.13083324872615265
0.05129086374071925,0.02235588163922747,0.1372635459109558,0.15636563155439254
0.07209628857675557,0.04892892031262944,0.4604287974939755,0.22441188151247538
0.06509177873059117,0.03889671725869857,0.1542203044910333,0.2674593178339718
0.05817852739664706,0.03201404993568827,0.30955285626308215,0.13196419622925082
0.06664336924639565,0.04274940734389681,0.31616060348508224,0.2197766239550344
0.05647674402123003,0.033236949595283706,0.8462877858201032,0.09838441101478834
0.05737315352384543,0.03504123767647724,0.5353662967399161,0.11895952613334104
0.052963958714403035,0.028061901944941552,0.5595988138069187,0.08950300435767888
0.05815669220150893,0.033007304041077774,0.4281583174921021,0.13050593796694476
0.06286546569354229,0.03766781955748562,0.1896396535394005,0.23966782014914856
0.04130527791246109,0.01226731909596656,0.39103545494328784,0.05560166471035832
0.062377079924256305,0.036239003349789606,0.23635672995008028,0.1864577833951464
0.051060447435463514,0.02206191755079816,0.18417832816443358,0.12161158170279751
0.05750625321381009,0.033408028241847035,0.3013785337200172,0.17169612046475957
0.0814626075846267,0.05558972110969561,0.06660929116849812,0.7616859416034694
0.07656523131321928,0.05080055425003624,0.11118595839449308,0.4675215338965264
0.0612141022048115,0.03538695514364727,0.2602643579569107,0.17653136646382983
0.05955993234940702,0.0332137529903987,0.1921990117284108,0.16985918114341403
0.053931360513125436,0.029825111054410023,0.7662783547017985,0.09341619326575457
0.05319728048074786,0.03000245159876656,0.9523130012955383,0.08546402442851397
0.07293789148821385,0.04863320477669148,0.3370402649458688,0.23163499133965681
0.06310607029889762,0.03591551400463415,0.10940995133513498,0.3022041911077442
0.045673692944642484,0.02032849174881502,0.4762627065144206,0.08528323314681208
0.048341306582611474,0.019209649780534147,0.1763141696030759,0.10747192126500504
0.06042353173960123,0.03575716731116958,0.2730285335122017,0.1879112350317923
0.05788168167199785,0.03013477875019578,0.08827130536537908,0.26943645257819615
0.057190714725153705,0.03135122959851879,0.36827561017087906,0.12768516687469045
0.04761990046515914,0.016726704183692813,0.133571882024224,0.12143885925642872
0.059023755612472056,0.03521803279491219,0.6498141640177187,0.11168018618802655
0.06109454488206074,0.03292926325690931,0.09595873706398017,0.2849332763353005
0.06190079420850325,0.03365531333231063,0.0658566122849914,0.3996811705537233
0.06311387145861139,0.039072502815645026,0.5348124882320044,0.13611062897594794
0.07328709021911223,0.049273185443923964,0.22133959264318936,0.25774354446393255
0.044325468800434045,0.016660546063627563,0.22932364155399676,0.09701385851544841
0.0627136539994966,0.036809816048266365,0.22376738033237387,0.17555726085694512
0.07616820145164373,0.05476479074773859,0.5288743125125996,0.28535631918765114
0.03934745420121881,0.015473905381028653,0.9479207950081934,0.048908835037045795
0.05439599079595159,0.0249457977024986,0.10331317026427445,0.204069754695683
0.04762466004967085,0.019994862259604812,0.37480318998032114,0.07909227728728863
0.049752490012537134,0.0253101219003688,0.7829978502304896,0.07610696674522832
0.06202107409619702,0.037630111077435205,0.2624034201092603,0.20645121807150912
0.07275625439305504,0.04842810857131532,0.21103291415948067,0.25801381128783696
0.06060689200400949,0.03498687708646174,0.3183263593159621,0.1399556539526582
0.06522182528183393,0.038506416715538255,0.08242201568711705,0.37640729353258684
0.07740538834877539,0.055819057024594845,0.386062892248521,0.3274410576806541
0.06241016739515641,0.03724491315630818,0.20289484693917925,0.18716046482555748
0.06438760926027902,0.03900599164859776,0.32186198985065595,0.16433234118959406
0.059849321429431675,0.031231522623344277,0.06810253757905682,0.34961942447379957
0.05747060871552798,0.0321583811069946,0.3584718467498742,0.14071916034512222
0.06175567693080447,0.03610627525845055,0.2869173500109964,0.15124734352705038
0.05970548568672059,0.03369164296317061,0.3215145509506284,0.14329604723538636
0.03303612368589173,0.006404305566508579,0.7880711679066704,0.04138102230614027
