beta,gamma,alpha,l
0.05226772756816744,0.01802318301410826,0.37833032422823165,0.6098079486715421
0.05260923034006141,0.020135477176657014,0.44411691424772903,0.6339843804884399
0.05225636394294036,0.01668741282177405,0.328677205689235,0.6930457819787815
0.05468264842070783,0.02071576293291391,0.3795026405325196,0.8270298391771372
0.053954380527970504,0.020585482232596874,0.38112487786628724,0.8768107981703488
0.052641876366651345,0.02039554175229303,0.46352698841878115,0.8293330166020005
0.05387888606600274,0.023171547908318706,0.3786714946256957,0.8261455920312792
0.05299976871432895,0.022313420216295274,0.6975598565874176,0.8024564222430508
0.05350191204105462,0.024031200069789482,0.7303863777383003,0.9643849609144038
0.048111483854344786,0.014654823396662804,0.2715913386203994,0.5489529548207118
0.05469255471897589,0.025931901906233408,0.9631531635081558,0.7510370917709988
0.05767191116560912,0.028922232126444097,0.590955780779463,0.9593590245802852
0.051808375142764485,0.018074464021480552,0.3133829042613814,0.636013173234673
0.04889377555883397,0.010261282834508785,0.15137661828237692,0.5174016049931384
0.056678204072053276,0.02512207407269526,0.3283145059154067,0.954167774977438
0.043926856537903985,0.013923614991699137,0.7881791850711765,0.36745442696675756
0.04952360825449955,0.01599672158736461,0.2129782154737042,0.7081304682686016
0.051441191805545024,0.021953450402322175,0.9865408576849629,0.61282830863078
0.04874887499393749,0.020337975887963246,0.780898176017802,0.6278307864715049
0.0525943981416787,0.022703709769335834,0.8938843885336525,0.7630113156420664
0.05345776323363278,0.02003122742101509,0.4301848671095637,0.7662836872165709
0.05036367891723896,0.020102595472561047,0.44123948390314693,0.6734763670422703
0.04261897702583601,0.011333229751804726,0.7572507615240006,0.2812417745059318
0.04258906284369446,0.012184707118361199,0.9467655686853365,0.421692200481797
0.055369835990115815,0.015444069778484056,0.13740252207429182,0.8653102128698057
0.053414469870236354,0.021487443577169356,0.3952366028004578,0.71031486390958
0.05403186312276465,0.020508309964996734,0.42915392466607005,0.756018912384108
0.053624215641038885,0.02426764698706515,0.9351021639304911,0.8623217229309356
0.05669236684117218,0.022812053341105833,0.3625485532806717,0.8851864336194538
0.05499379032729979,0.022815042207109195,0.39491509052381923,0.7716512347940524
0.05474329906702066,0.025378880097794376,0.9216172810057542,0.7688735234479446
0.04880851001083877,0.017891702897954172,0.7086769422209698,0.6443280138869395
0.0567664394386472,0.023610140374831032,0.3980160969991593,0.9668159312011672
0.050801693467248464,0.020864815495334445,0.9608121419277165,0.594413925238108
0.04269219189143394,0.010266992044838406,0.5010519483041749,0.4198028842244781
0.05929483834054994,0.030996368275513792,0.8354987081930899,0.9669571827542298
0.05105266335149246,0.022095500869880665,0.8408664303777682,0.8707503929401662
0.05291402427133704,0.024523321983893752,0.9947853041369487,0.6855771123438944
0.05830495030666479,0.026448550095622136,0.431302134356228,0.9348095901389848
0.04777712722467474,0.014548183003349754,0.29445372552879434,0.5205172815546036
0.05341946785014758,0.023363779633276644,0.8264070460069725,0.8069510621384642
0.05225063247123798,0.022364046790382563,0.6144176129052862,0.6522498859652046
0.05234173483857802,0.01884291082602737,0.3997229479742265,0.7757327040280014
0.0527822949470906,0.02363593626099151,0.7333927043257656,0.9743722377762972
0.05513222711698254,0.023868001650252886,0.5874913303277273,0.757232962381489
0.05057972896995804,0.022226773037828995,0.7051601701308611,0.9570224895572945
0.048565534161903186,0.014513973626572488,0.4992740791344439,0.49733193565790357
0.05244438842375626,0.019764947268538145,0.46927844822095877,0.7716237593150451
0.052054825745955886,0.021235349935476086,0.7317277422639137,0.6163122643505081
0.05202805003923444,0.02150365699128885,0.8125105204597383,0.701934491681273
0.05477815218947806,0.02369350875514794,0.6518707398694089,0.8015484014164498
0.05662465532354931,0.023665780480565494,0.4222516764763048,0.9333126500635116
0.048128333522380454,0.016146107743481682,0.7418876325726558,0.47289481426755275
0.052069497816071175,0.021471722432593522,0.46019558269330774,0.9940138304229352
0.053330555084308486,0.01851782981174635,0.36399704357761853,0.6681259770505491
0.048809784970495686,0.020483573241795214,0.8646474543270551,0.6023856901530593
0.053118644150364235,0.02090002655253308,0.5029504143625122,0.6488509455819236
0.05542464720286853,0.02785529037801541,0.9815294373686047,0.8391633510813539
0.04670816663700511,0.01791927696343658,0.8108004355528212,0.522245347444032
0.05871964242821639,0.02615909688795827,0.3604962820203942,0.981790775392812
0.053094482888367274,0.024044320522943863,0.8929207414237926,0.6703813625430536
0.051038877894089715,0.022567061194718557,0.7881730982169358,0.9398912345758321
0.043804494596199325,0.009879991293415574,0.42485202982293413,0.28486045635829527
0.047774391198250825,0.019250025923841473,0.9315257170353362,0.535529212703738
0.05509764208963671,0.023051702248301206,0.2590056173568156,0.9727002011981437
0.05637325496729985,0.028384614818040464,0.8816172727895899,0.8540769603747264
0.051130603895126366,0.02032968010646322,0.7953814835588634,0.6594101932437174
0.05612416788220114,0.026867955337339405,0.8838979600813915,0.8216346914035569
0.040283751153955306,0.008212647849063316,0.9579830876488677,0.1949425786691643
0.0496472322047615,0.01631355978668781,0.36821988958194507,0.5185264172128391
0.059101156848078075,0.028961220528188693,0.633525472767353,0.9565197137696102
0.05621191596749148,0.028723852939114627,0.9879598212033429,0.8724451363660332
0.04993123191944349,0.01943351471736729,0.4656376578198026,0.6151885204288516
0.04465359255500121,0.008771331835677125,0.5405373815397158,0.2803253192196884
0.05641782331862505,0.02678299035650365,0.42493819741954786,0.9714108048419838
0.04709596118285338,0.017959083238509952,0.8515932895491014,0.6878300512494748
0.05996606038063546,0.03083021403011548,0.6718691665342982,0.9906379034463917
0.05930823497580487,0.03189619884667823,0.9906475650164045,0.9973389467418556
0.049458857795409795,0.017543597094771036,0.4042300803397827,0.8008019223943437
0.0570474822069607,0.025248015828929538,0.31971609631917897,0.9649557835436324
0.04845432901378862,0.017168658309227633,0.694722525147375,0.45336801255840975
0.04962075957378394,0.015628607416785387,0.3560594841793935,0.6859917699011654
0.04896820331925836,0.017900303586810266,0.8486168785211867,0.5408704881234229
0.051903145815751464,0.023472289979230947,0.8393463154947692,0.9682007600672375
0.04587226995655062,0.00793398933454409,0.26347728435126916,0.3952837208014117
0.0548522273028916,0.024039311637696438,0.6353440645211662,0.7338652419681622
0.05793503655588961,0.029162750105997715,0.9316613548759015,0.9157020824955475
0.05120479048318078,0.017790496504472737,0.45721933430319495,0.6734825336544533
0.05024637516273328,0.020488476284095048,0.7205723717944292,0.8084603912563354
0.04891431621499696,0.016811750606905592,0.6832018628992242,0.5397214581222989
0.05749884035842127,0.02933623213591749,0.93978192110088,0.880052421658535
0.05570819516134231,0.026968821780207333,0.6077248178349614,0.8711717816535579
0.04931390461435975,0.020821424760331098,0.9154633872327207,0.8205184511293847
0.05257789109531117,0.017192445003806345,0.3358580862665399,0.7174727955663309
0.0546029822962865,0.024425629563215763,0.7550815855250124,0.8849644647680822
0.05181042900157105,0.021706847496454906,0.6627369653575815,0.8673319445161253
0.04970464972276868,0.017524985148134824,0.6559378593313488,0.5643751460296431
0.05260159126606591,0.01912562970425187,0.4701649778958601,0.6577096592228795
0.053947664735848354,0.01811301838358563,0.22669111773697204,0.7572925567954476
0.051627334869658224,0.018803827612443633,0.47211748196879466,0.7297414929945927
0.05776719685779954,0.024637389241100198,0.3705365734557755,0.9169564293246532
0.05219963442853194,0.02444366535319064,0.8030442171694577,0.792192042486515
0.05284573399931449,0.022555872355754056,0.5973736437328183,0.6553859966159511
0.04655516643441743,0.01635852800503336,0.9944157538652354,0.40901959308590463
0.04943584404378496,0.019798258781197977,0.8489353329382575,0.7373491298421657
0.049737966327330886,0.014702948598089443,0.31947376383874093,0.6617363974303714
0.05204996412096793,0.02379975933501507,0.8724767333701935,0.9838650713403588
0.04823191171208778,0.016939860016574368,0.7444723160031663,0.44557762131882084
0.04964994354816918,0.018733796204030578,0.5801847705788108,0.750460271333188
0.05823477913695802,0.02747174290805185,0.608748128876527,0.9392190240536407
0.05210913762167053,0.02409674376553293,0.9796759546096901,0.6861062488679283
0.05613158980973884,0.024391250805261076,0.5254790132439516,0.9367091831480321
0.052093121814268825,0.02312073617381642,0.8140971222958857,0.6438183658573693
0.0569952027172493,0.02783499828880232,0.9322035710845133,0.948366351266924
0.04422888775426174,0.01542253448416734,0.8704493669578703,0.578962699334365
0.05189531186883668,0.016585734244393305,0.3618980758614039,0.6557371211387504
0.053184001724273594,0.019130434445723415,0.39282243914292503,0.7649370895562536
0.05235046087512409,0.021232951210341904,0.5036194955337974,0.9054225393110164
0.056368844470217186,0.027426360546745146,0.945247097426691,0.8344689266785931
0.04939176773146532,0.010811775167696339,0.22586723676830323,0.5627543075568362
0.05086050677625638,0.016464779077268846,0.3570146790904696,0.5380914090092932
0.05515503000332014,0.0275097123948699,0.6981115246366624,0.9585113214630693
0.05978868287448365,0.030204433240123126,0.6991570311003803,0.9851766112856096
0.055345946138166006,0.024119072386273917,0.45933409447226237,0.7755628374735752
0.0454661962070274,0.016954238316949297,0.9365291420239853,0.4885928341209762
0.05095598701572007,0.012851418366936148,0.20931713174251398,0.531077065631274
0.05598236205659762,0.027638876110575486,0.5989075592321855,0.9395363637445803
0.05429792232559462,0.02699419728714342,0.8648303633884441,0.8916001178474243
0.05141684653595909,0.019518438846096914,0.6014474181764365,0.6943199218477395
0.05468974847215675,0.025551914612480815,0.4545145500344884,0.9319151970926066
0.05231439321592386,0.020788080454573928,0.567806124441599,0.7978546942526166
0.051000588228396655,0.02327171252548772,0.8813045524311218,0.7281254783216718
0.0493971946832838,0.015412329894161775,0.28414653813951374,0.5497486092097634
0.04956104799389898,0.015217482312884691,0.4269874323307329,0.5793485221790526
0.055178771861990335,0.021480546641251527,0.4085994856931593,0.7846819961357863
0.055735614477156505,0.024952974161507584,0.6249674160339778,0.9534364370535129
0.046728891977341216,0.01644062862097588,0.7865149590785289,0.41708320872782545
0.05393424662860085,0.023414065754972586,0.3134007056258664,0.9495097319862718
0.054777415745544525,0.016751589803323995,0.17732064176217321,0.7998247633365247
0.05156982584335398,0.020878383261560145,0.4210199638153864,0.6879112612242169
0.0516213128247813,0.021452881612054928,0.8464670397987806,0.5978910699110475
0.05612846374014445,0.02846959962407335,0.9194585462931975,0.8637614208797991
0.050499192076560936,0.01672302088478287,0.4777612151976459,0.597499882991211
0.0553843161010731,0.026268915394513898,0.5580625923808562,0.8509301876827395
0.05270976296758903,0.021928981047056706,0.5056096704799099,0.661977280250486
0.05691929062037986,0.028763066420851406,0.610996030067655,0.9878012063420198
0.046610005886719735,0.017261268884693936,0.7714847170489602,0.6767945583735694
0.05918530112046233,0.02950106773724487,0.6475569458947318,0.9415588190369927
0.05499518035490747,0.024967193319917112,0.724958991641484,0.7353908598560097
0.05087733344375776,0.023095527721466683,0.8097394238540533,0.7530442234057177
0.04944197643893243,0.02178181631178471,0.9509959031906849,0.8795847801523318
0.05469991222321028,0.023566367650360173,0.6583589478860588,0.7998071809020812
0.046535725637729584,0.010681328918637111,0.38276605206178693,0.4270929610550037
0.04810366216307768,0.014580024331212263,0.35327413481596326,0.46172528677348235
0.047059530433963416,0.010470453041025098,0.2964363361662513,0.3503647517835202
0.05460446124883774,0.021893096777937757,0.4888666588436925,0.741206604979116
0.05919583782860598,0.028538502399709637,0.47495125702308805,0.9674055164625278
0.059184259495282644,0.03067740171744821,0.721950298016677,0.9637901222396456
0.05359921882056263,0.019588026064263693,0.20056878561922908,0.8971900167966697
0.059444403089213546,0.030253726450849523,0.716125130435704,0.9534134574911892
0.0480765426607668,0.018214754329917197,0.6915520693677677,0.7265195474117776
0.05594612103772421,0.028399792319644575,0.742669508989103,0.9606547762419533
0.05391387449058107,0.025859484182231232,0.9809754092175568,0.7365203689844673
0.046173599521237965,0.014912869928824856,0.5733120465859666,0.5934879734314454
0.053173358672358374,0.019460229523213253,0.42272602514796354,0.6455653316437144
0.05570329561091905,0.02751165366036773,0.6507439091884104,0.908483542740386
0.04769631381142709,0.014507348927180086,0.6211767971617375,0.4133296843308313
0.054141706294623206,0.011562219808906541,0.08111221868588558,0.8995902408334893
0.05381679213595952,0.02242932652668958,0.27808442736884853,0.9221356134244529
0.0452243253840004,0.007904284094300038,0.21682997917721492,0.4638118867242935
0.05259365939709475,0.024680224327013996,0.979912147188805,0.7068026637273404
0.05148195725870533,0.01636975023223458,0.2758236768930866,0.5958598962645144
0.05854132247697878,0.03024521072021642,0.7935437490102591,0.929501709763528
0.05547300967804633,0.02527424976519067,0.782650444898537,0.8199663744060898
0.05327001100171304,0.02375816411086333,0.744343636989298,0.6668699223799261
0.04645936876854348,0.013310345076028421,0.653183417564698,0.42468879946339977
0.056532859085501236,0.0262230758459117,0.7138876520383616,0.955385623315162
0.047357204965789414,0.014491984048680889,0.3744394787345341,0.4506782565457961
0.05826270989845866,0.026721395745143182,0.465713419519469,0.9095483119198735
0.05487634412474012,0.019740069215593372,0.2990020228789173,0.74490348518359
0.05768864024099042,0.02892053946189161,0.9860267009111875,0.9229497537471688
0.05202132906443037,0.022779801801195366,0.8886905268917916,0.8675875322249843
0.04898210186213151,0.01355140988243039,0.3449534158049218,0.43389557562179126
0.04739103776257487,0.01559887562251509,0.7466631817799427,0.5127353650649413
0.05431873598813748,0.02352320295757057,0.6491205478594965,0.6991630314627968
0.053841608229464745,0.024690817902699565,0.8711719775391996,0.9567837131216285
0.05970011873200309,0.03156654683427551,0.7835168779421237,0.9914060129704698
0.04700840689919642,0.015249369751507254,0.7828923160989899,0.39906886377378537
0.052510423637889554,0.00876280760190612,0.10641775929834707,0.5464978703628084
0.04605360232288795,0.014410343943983862,0.4513870047750449,0.42859627026703784
0.04828292982967018,0.012950845413201718,0.44895079917763336,0.45497437123433104
0.043870825164155934,0.013409144893176975,0.9721964411552999,0.31933349735123584
0.05597220654912023,0.027490145324034786,0.7625712315267495,0.8225763443999149
0.05021420513490169,0.02121198009781737,0.8979637869447954,0.821820163460794
0.05100132309607717,0.017810269592221706,0.43852625952341184,0.7177865572960568
0.05656981167739533,0.023735081992282164,0.30627457514059464,0.8966567672073577
0.04541888624344534,0.009732769674790805,0.23611894869359884,0.37486350818844705
0.0565088740019384,0.022538756829061386,0.35179949991851567,0.8331654663390881
0.054673895631861945,0.023790792518745277,0.6934127878918249,0.8219509471380113
0.05582688901570894,0.021921127926044844,0.27382781634762654,0.8574622186788008
0.047784660198481994,0.017247567236982207,0.6907647354950526,0.6595445421258894
0.05236590777313586,0.016351525890009,0.1345705227787738,0.9367750348460328
0.05345985120466116,0.024473694305437076,0.991543361120742,0.6853263433063862
0.04713867518417524,0.01324294994381088,0.5958242968242037,0.4049613303199102
0.057581836784360386,0.030062816546531302,0.7783359755485537,0.9870931107034758
0.045151401119724384,0.013826812131454574,0.9905172644418919,0.41117242769584106
0.052735295306436336,0.01830856079487704,0.3101360399030222,0.6443731226220056
0.053259653190468506,0.020529221912043632,0.5270601181561797,0.7056265615326122
0.05330628637779478,0.02346357475803232,0.7899184390747515,0.8858637951490012
0.04946926365218709,0.020102380056507274,0.9419744671322765,0.5198482803348955
0.05435927565351852,0.024113278787629158,0.7213762793410418,0.9105612049522253
0.056208051624819004,0.020523582860357072,0.18208250793192815,0.9950301905979355
0.048283106908195324,0.012377927191536211,0.232368439925549,0.47521810061558767
0.053752986797458255,0.021559916832177638,0.5681724466954509,0.7222399010089962
0.05583936480001004,0.026087166847010294,0.5964460278575507,0.7917293255744969
0.05009389314238586,0.02148065415926296,0.628678429307952,0.9626659910238731
0.05881249382509694,0.024836370342426122,0.3025799835633498,0.9931776534934728
0.05247380293286883,0.023416971449817386,0.5300447269502573,0.783161818485709
0.05754275683128479,0.0296065480817843,0.6573772635945188,0.999457355721903
0.05101285676417076,0.02221826648314467,0.9568573856938973,0.859563943331991
0.0489417519483534,0.01802755221237708,0.6848257183386909,0.4730387886655695
0.055366714691189596,0.0261293318106083,0.8754606982548532,0.9961878835655612
0.055285881944519825,0.02554865188204279,0.8755973698692777,0.8049934342436413
0.04226239517615393,0.01288693089600296,0.9017726790633452,0.47615972256804706
0.05457648985238622,0.02550519122361689,0.9477404352330665,0.7314810422711051
0.05355100835201115,0.014710974420623826,0.17571413689258464,0.912547069439198
0.05313999522557033,0.020702106903905632,0.5147425316080859,0.6396693291859299
0.04736080958040444,0.01843133082920409,0.7155354958612697,0.7617883189233767
0.05281646043732896,0.02174310707772195,0.5208157808415005,0.6423441051036844
0.05376038226866997,0.02023229776932292,0.31549750455992565,0.9984544982315279
0.05669441325113306,0.021355312820829572,0.27514723199821334,0.8579370119644333
0.050720603653153215,0.016475421381146306,0.3961353860908954,0.5163648401255116
0.05378939850321005,0.02304744515443395,0.7513264128466214,0.7266386438806213
0.055258577774076244,0.024187160045654552,0.5547021574508991,0.7387962274245025
0.05629185809464523,0.023960075880850265,0.4982347222626875,0.896529610424679
0.05503969052178908,0.022541051187302596,0.4690059975598808,0.9001374968280563
0.05240028120108566,0.023271974398774563,0.7817282378851368,0.9481643964087592
0.05549631046832994,0.02317553636995972,0.4320813964581862,0.7609424277953725
0.04798074772497017,0.016538848965212648,0.8113959616941866,0.5285296427448826
0.04731143965344363,0.01930486196171408,0.9530904690199697,0.5772374403735108
0.04518343746558986,0.013668548564930116,0.7920218596324888,0.4644877416067089
0.05002006487514336,0.020482333585729852,0.904858554061345,0.757079519071595
0.04469824438326086,0.01130881666134054,0.4824275801689303,0.4468123922827104
0.05144958929012631,0.020257136929136298,0.4882866465972501,0.8815800504900148
0.05229071909684223,0.02340852580431408,0.7544005110221208,0.985238055424444
0.045422150444621466,0.01152974344387215,0.47926485647168504,0.44274339787498385
0.05052164136228936,0.019167851959144548,0.38820192263980524,0.9398065453983332
0.05874770564232899,0.028849213274027008,0.6125565368647834,0.9115857061941596
0.04833444747391746,0.019531604566670586,0.7768522901326267,0.7984504503098052
0.04994642621866697,0.01689162027329437,0.5661894261467564,0.4986522234868629
0.05727740441665519,0.02797458467885494,0.5183547485763158,0.927673162125112
0.05345699992239027,0.020289118525819737,0.4108622994972798,0.8542398676858687
0.052580705385638304,0.023565828969558267,0.8269081509683046,0.9495836730005088
0.048682831317407166,0.017195413748360845,0.3762152198097417,0.5685558832021163
0.04269367001200886,0.011466624195787898,0.8794604771124487,0.39391103836253216
0.047002194373078336,0.012878136004912902,0.3096210183105913,0.6315266901346243
0.04895056485302155,0.019948266931178606,0.6905203376178054,0.5878506453840995
0.05972447025244815,0.03026764236718115,0.7610146422154982,0.985291961158075
0.052574569871568146,0.024697443728485695,0.8270826232788768,0.757677561158166
0.05051361190133526,0.02232072748655483,0.9189035302756868,0.9124353970369128
0.047224642130815585,0.016825869372362513,0.7067746288986326,0.43510735819786117
0.054263676263631704,0.02049010757504624,0.4205830145041598,0.7944080265540585
0.052005101861795064,0.021960883215028214,0.5321184758693511,0.9922940212729058
0.05319968885352391,0.020610976148479496,0.5372939627591672,0.6587067708095221
0.05632258127323008,0.025387243428142654,0.6390763263089112,0.9330784798448277
0.05120975813739338,0.021998462558118603,0.7429177021819479,0.6103329780302299
0.05180738605453203,0.02209223076656693,0.9383026897015467,0.7761086038661227
0.05819416255705824,0.029300435356676546,0.7127349484513955,0.8941306996632367
0.04906277696044603,0.01462325071609507,0.2610343168944371,0.7874026646190482
0.05075187857986329,0.020723455386508445,0.8536814484410499,0.5509322910321729
0.05628612675982374,0.028785693676253388,0.9358219501548376,0.8747889839122351
0.051882422578328924,0.02450145739717058,0.8695674472932862,0.8104678050443543
0.05202998674159255,0.017200103795155002,0.26138330349143224,0.9079218845801238
0.05068730334198717,0.01634985861474472,0.39976222803889805,0.6584259619640674
0.05491430131437519,0.020928023135912084,0.3852003233713147,0.7308284064629846
0.05260192785258851,0.022398869617903064,0.548599992981223,0.6628746608900205
0.044853020776880845,0.013499700276298807,0.8527462062322724,0.4514087407066757
0.05458973066751626,0.024291317456286633,0.7969771937637814,0.7541016125961831
0.05304179118794572,0.024364047209239258,0.9879415994038242,0.666387935380286
0.054508938692519465,0.026119689908571293,0.7164990271063663,0.7971422886222623
0.05477570819928709,0.028181785997614145,0.9783481050380871,0.9980305034679419
0.05870364349654988,0.028048072897480514,0.612290110474266,0.9308653136162286
0.04642163854871489,0.014390114262501284,0.8342405652186823,0.39490754880591294
0.05656626774275745,0.024214824097031646,0.3338056699283469,0.8774878078103607
0.05304623940871852,0.0209564625692825,0.41021362336493816,0.9545600364114274
0.048731577878714696,0.011889305074955652,0.2395965636320695,0.44280853929677944
0.056565675292561936,0.023141029971950854,0.3529544177546976,0.8292274676063295
0.0534268556112676,0.023822979779736582,0.7666281841965136,0.9432460126567788
0.05179886267981892,0.020871410365782876,0.4119673212237427,0.6788923943110717
0.05285987272454404,0.013278033590261796,0.10676760088329551,0.848517401959129
0.050933679994826134,0.02328438295078171,0.8566447405066582,0.7424882654369742
0.05034476798372878,0.01342204011780082,0.2577061417348868,0.48976252093891914
0.0521805074177317,0.020036964147582666,0.5765727260537952,0.7248288802021011
0.05333032174794968,0.025936113935838827,0.8455568852878856,0.8484424107322455
0.05725666432407626,0.02673088064850746,0.5315950869993344,0.8421008136958946
0.05495390664190192,0.02348550229245675,0.4113222837939958,0.7691058813598053
0.056296678591676474,0.027648671522581877,0.4983378419606206,0.9946669031082489
0.0562400097999378,0.025971086954846588,0.740220212135859,0.9422525203077339
0.05059445016637268,0.014165195973218886,0.2717054640680464,0.6871207657691698
0.04366292259804586,0.008421322817109885,0.6002139285473921,0.22487156263238495
0.05138776940383191,0.01787051019934211,0.4843425377783691,0.5490044585160926
0.04651335174138489,0.014398823879789007,0.7615145644440476,0.3718668642328421
0.04093795539054596,0.0072704667968925,0.967575355962642,0.19324970995376256
0.05621821858630667,0.025793221599646306,0.6553448694748862,0.7819620395321226
0.056364121966985425,0.02752273378727512,0.5757563705971026,0.892333775910354
0.052184666329482474,0.008796970124280882,0.0982644085004456,0.8239758313492602
0.05513388268619632,0.012111387208185945,0.11950863081318086,0.7020143870028108
0.053344766962951415,0.020019692392316588,0.4398525680123496,0.64096174227058
0.05570576222540139,0.02694771330928441,0.6817223129453851,0.8140097294879951
0.05492570513961359,0.024289602770437322,0.745055376212184,0.8093852274954493
0.04932368359047795,0.021317311979887947,0.8545361565919192,0.886678611262544
0.05408785107880533,0.015870150832441213,0.1265744625260039,0.9184078532246814
0.05254016203969955,0.021567897041891604,0.5572817578086567,0.6193688368544902
0.04959272308833547,0.021727341691516647,0.9660317327095066,0.8874523769984441
0.055781394615847565,0.026417219480053385,0.472278458714124,0.9052904450895098
0.05396799729790023,0.027083728455280568,0.9868480179728506,0.8939088491451498
0.047933921236933415,0.015830936380879956,0.7622325932824554,0.4443119689444398
0.043822052361154086,0.014311218014613825,0.9202840959204449,0.5314437751158453
0.04816400951041522,0.015325609603083764,0.5778031515609977,0.545053039864559
0.04938321906337311,0.021421683682690262,0.8625987346368326,0.6525628578453678
0.0515189682084433,0.021254365859145308,0.5396470695611886,0.9421419326256161
0.044367435124135546,0.014246507280326875,0.9300789719965524,0.34256394634248344
0.05221789688942209,0.019436237852975255,0.4563142930528211,0.7913296924560825
0.052222109836701266,0.021981031895923753,0.4121337471286296,0.7506220571767127
0.05761633710398091,0.028121703353548248,0.5131661761478764,0.9225014945407062
0.051511554986580006,0.020400693782337616,0.30544820308418696,0.790151972944501
0.053919820861719876,0.024024622067348754,0.9136666386066818,0.7802478447546399
0.05310397897335988,0.025522628713905458,0.7803990084379983,0.843110092969664
0.05795312870288279,0.029576698285239393,0.7400221486042097,0.9051841473255361
0.05331529900088269,0.023844468520236424,0.6133121567514481,0.7031538991391089
0.057543236394759625,0.030023341294725656,0.8728378703681383,0.931153652160598
0.05171155204048215,0.022102140773418266,0.9033697513316079,0.5918380534955797
0.04809680922819232,0.017877285344862003,0.6320011742005356,0.7330212563025185
0.04616113250722894,0.015409908409205138,0.9343663210893459,0.514097596604603
0.05040878201219751,0.019848015269396994,0.5200914855872126,0.8769392581038586
0.054171208266919756,0.023860335991897665,0.8035309003809334,0.7167431285122318
0.0540779879552753,0.022226246111928465,0.5372825920978127,0.8703063483900758
0.05696318827497164,0.027619832490877717,0.8288546711836184,0.8259183317287664
0.05491673204821268,0.021434200205964864,0.27085896494564543,0.8250954708130255
0.046366926849868345,0.016104103825959844,0.6961285356296392,0.6323567258154439
0.04727175800297168,0.01642404222703182,0.47188283760090954,0.7467494573857788
0.046446569328272735,0.016297850737267302,0.5929669987082976,0.4630799175582131
0.057771683523997204,0.029341637147868384,0.8123434039910203,0.8732328613493812
0.049200490515036936,0.019708620212546085,0.7031830435993889,0.8132753806572003
0.05648256087288774,0.028855364883391542,0.7274298161092936,0.9564538581404927
0.05434526636761854,0.015830869045028496,0.14980472737113515,0.8116608066325267
0.0509171093946823,0.021095653337790413,0.9878261359192992,0.7190451526036362
0.05121783740576926,0.019306671302446555,0.4617442383861863,0.8327258462799921
0.04524113527858617,0.00906587341192316,0.43576692268611306,0.2566641383167976
0.04611376543128067,0.00817532848483199,0.3146339163136983,0.26301555219479356
0.05707358686796414,0.02903289551055786,0.8272283655289693,0.8703654733309097
0.05502467254379984,0.02533572051892051,0.45991709624163646,0.8513421535446067
0.044456847543344245,0.015114841436708427,0.9539873201330495,0.38089194359963896
0.05763494108155921,0.028723881763045068,0.525203244052084,0.9695963677482341
0.042456657309077245,0.01226234576740793,0.9454334885690532,0.29431304122133994
0.05534649430222107,0.02216547771830865,0.341884439510334,0.7722112187698548
0.048509297601426186,0.014261532680328651,0.5314872730431257,0.4189909152402188
0.05054268569754628,0.022503402321765176,0.7864678216894758,0.9753483177883827
0.04995993375358893,0.019549734674310086,0.9769919283433592,0.5861957111669299
0.04677381433472646,0.012321040437319304,0.4914577346545741,0.45012473054147506
0.05079693265623818,0.008606122694165178,0.20203925126795297,0.4775817958050096
0.04493804198337585,0.01138392171578518,0.32668213653368117,0.5668978174266909
0.05823340710292587,0.022596578168861813,0.2316797428374474,0.9814538060336367
0.04609996613757128,0.01595807389711325,0.7934932498137208,0.6015264734840333
0.0567885851745703,0.027514061156444287,0.537004699748328,0.8877903167801157
0.047019488726810735,0.016444131333073514,0.665390025628581,0.6462547062523979
0.05054253789754971,0.01885177837216894,0.43462850342098835,0.8554087921818102
0.05024817195868193,0.022674189687413596,0.9130084924948804,0.9569915743853509
0.05156433892945814,0.013843330218243997,0.12589666365766616,0.7903204320194233
0.05031224763312291,0.0189137981748733,0.6709084415331807,0.5092378893771325
0.05253758462947593,0.021337283936219555,0.30823555057932883,0.8123839797223754
0.04734650185255337,0.017332823778998793,0.8943846433811776,0.4272797883126793
0.04521051709516525,0.013277550957397112,0.6028018921075137,0.5064051866440358
0.05574199790915665,0.025316318606957378,0.4444279349530461,0.8287017682588758
0.05556898735923311,0.026324610069870726,0.9643646314160371,0.948411361038958
0.05658417725920832,0.024627772247665505,0.2914719974208242,0.9579614765999376
0.046405600260493625,0.014667237996794605,0.6459643918617551,0.5428568782781181
0.0494725372747805,0.020549651159776083,0.6625610255717032,0.9005507476059382
0.060030889254643206,0.029866886331929354,0.5183204224502347,0.9831676373239602
0.046792812704299545,0.015225793465376624,0.7694873840419504,0.5192871656943827
0.05142602685372472,0.02139776257947116,0.6898263754262384,0.5787442604106872
0.058388508402899636,0.027315949964262762,0.6115932769112904,0.985260326867602
0.055961992595192016,0.028580768314338856,0.7467391581730972,0.9725425802941977
0.052810562268594645,0.019640474362522038,0.493799190849849,0.6136120482514652
0.04269121403493448,0.013546922488997085,0.9716765668274898,0.5044909689539352
0.05963901072925535,0.02953075341161478,0.6723571332716798,0.9654496086889959
0.05498463450800152,0.025320237035098357,0.7771805045477646,0.9979178584918227
0.05645306491247799,0.023998436579938155,0.5064636952960789,0.8865625774163155
0.058343150969840205,0.026915074854407518,0.45590357766189615,0.8952900909576887
0.05855501870712504,0.0295190197606138,0.9233411950224985,0.9456069056108685
