1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.0002985837837202183,0.0009682991827809912,0.0040225126199885,0.017064327251268135,0.07242057344228399,0.3058904402022543,1.2659836440493732,4.834565895096332,14.217505667311867,24.62102867235996,24.446036010818403,17.138439474832307,10.002530334113217,5.2841645775471875
0.0004963263797449397,0.001445450133143693,0.006352775634919155,0.029567670904476817,0.1381351595577224,0.6385390726487133,2.8068834831864304,10.150545888135536,22.427433346960157,26.931935497023073,21.719090780990335,14.288029007325783,8.438296646101662,4.6813000091838255
0.00042663315701325607,0.0015704815965453995,0.0058174192966891575,0.021545297359377897,0.07973918043246489,0.2943550786224928,1.0763599935353059,3.804066539849242,11.998023174638531,27.839750159436,37.761428286851576,30.020926398616307,17.392473204796186,8.787411174926184
0.00039652383700462,0.0009441050924352725,0.003984966140571878,0.019127034577114826,0.09335345280951715,0.4522599147207872,2.0917869717245727,8.008831976250747,18.911387612900704,25.218215006162378,23.77141546817466,18.94368290256601,13.86451094051875,9.681194450578271
0.0003271521979114685,0.0010394994004403052,0.0048521495192662915,0.023697812465878373,0.11595161583325994,0.5609011934531818,2.5675764290395144,9.4344063620084,20.145259655004676,22.945562995415195,17.765719266688926,11.323387404703716,6.498785847949589,3.503052516046777
0.0005488471990055291,0.0011117846506618206,0.004972011535742354,0.0286959154114924,0.1715905743976529,0.9963421671463242,4.838817629868493,13.577724287797652,19.782231597074585,20.37807416339154,18.21639481536976,15.32520702154886,12.540148334790045,10.126620197400296
0.00044642281547056545,0.0009517512397613313,0.0037334434038121624,0.01733470280860056,0.08263628629902176,0.39182655717003373,1.778563334097465,6.7655489162978215,16.32055329011064,22.6517564746527,22.337539485811007,18.705810975321665,14.46437627094406,10.729072295593006
0.0003404118083282442,0.0007198344787511396,0.0029867194966542695,0.015061178626721326,0.07830096569645721,0.4053542431051669,2.008111121686954,8.208276741536727,20.37838817816828,29.00715645959596,30.181277131175666,27.10881752620766,22.591616482586286,18.044893564259795
0.0004704748503914659,0.0019037052012565636,0.007953208560953095,0.03322692022856321,0.1386336953183451,0.5752729234770433,2.334202497817154,8.681058237362654,24.397663656312876,38.49500526812898,32.18417517982361,18.230359764768558,8.728947822169435,3.914213310502356
0.0004250379987090292,0.0007552227057521075,0.003944376686137391,0.03207642032928969,0.27294551586348487,2.0156827699975617,7.794597943498062,13.19116087345582,15.373862261616948,15.625565969027189,14.974842678352063,13.9451993192275,12.791758903166734,11.636987278499536
0.0005545746555316676,0.0011693246345553347,0.0050819749117694425,0.02734901712897274,0.15172112692696454,0.8268402037277734,4.023390560645095,13.07353560903368,22.189220742192727,24.264962473786504,21.820395731608084,18.00420530730436,14.263374347201937,11.072971323229517
0.00045731969776787265,0.0016199930558009196,0.006966148758594867,0.030310072325418838,0.1317569367455079,0.5687609485452444,2.3831355238044023,8.88397407556364,23.271007798567346,32.97748732708004,26.9233569769822,16.02886592300099,8.118482580828216,3.774549163554509
0.00032552276339862,0.0011834151954593483,0.004945474602143481,0.02079167294792014,0.0872905702610659,0.36394049224271996,1.4746611703206112,5.357679331080277,14.003008780685343,20.068316461622015,16.086203663368558,9.108173576524399,4.329569084631674,1.8863039242073278
0.00030669614206041407,0.0008553068541211937,0.0043108760836104865,0.024136480657664494,0.1363387231663661,0.7559674830836471,3.780507252217198,12.809247884322128,21.912543223482974,22.737124282476756,18.63956538357016,13.648904087504881,9.4041870420984,6.249970904791436
0.0002469207595642482,0.0007033025820100126,0.003449990361329577,0.018525306442237814,0.10025227965461109,0.535566652540612,2.6634461339791535,9.901062263264286,19.70227553042352,22.31852049873075,18.935032165525445,13.977869603479322,9.571406853840298,6.263661701966401
